Benefits URL,Competitors,Founded,Headquarters,Industry,Name,Now known as,Overview URL,Part of,Revenue,Salary URL,Size,Type,Website
"https://www.glassdoor.com/Benefits/Edgewood-Center-for-Children-and-Families-US-Benefits-EI_IE145192.0,41_IL.42,44_IN1.htm",Unknown,1851,"San Francisco, CA",Unknown,Edgewood Center for Children and Families,,"https://www.glassdoor.com/Overview/Working-at-Edgewood-Center-for-Children-and-Families-EI_IE145192.11,52.htm",,$25 to $50 million (USD) per year,https://www.glassdoor.com/Salary/Edgewood-Center-for-Children-and-Families-Salaries-E145192.htm,201 to 500 employees,Nonprofit Organization,www.edgewood.org
"https://www.glassdoor.com/Benefits/Plum-Healthcare-US-Benefits-EI_IE500076.0,15_IL.16,18_IN1.htm",Unknown,1999,"San Marcos, CA",Health Care Services & Hospitals,Plum Healthcare,,"https://www.glassdoor.com/Overview/Working-at-Plum-Healthcare-EI_IE500076.11,26.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Plum-Healthcare-Salaries-E500076.htm,51 to 200 employees,Company - Private,www.glassdoor.com/reviews/employee-review-plum-healthcare-rvw14228949.htm
"https://www.glassdoor.com/Benefits/Red-5-Studios-US-Benefits-EI_IE266907.0,13_IL.14,16_IN1.htm",Unknown,Unknown,"Laguna Hills, CA",Advertising & Marketing,Red 5 Studios,,"https://www.glassdoor.com/Overview/Working-at-Red-5-Studios-EI_IE266907.11,24.htm",,$1 to $5 million (USD) per year,https://www.glassdoor.com/Salary/Red-5-Studios-Salaries-E266907.htm,1 to 50 employees,Company - Private,www.red5studios.com
"https://www.glassdoor.com/Benefits/Barona-Casino-US-Benefits-EI_IE104020.0,13_IL.14,16_IN1.htm",Unknown,Unknown,"Lakeside, CA","Hotels, Motels, & Resorts",Barona Casino,,"https://www.glassdoor.com/Overview/Working-at-Barona-Casino-EI_IE104020.11,24.htm",,Less than $1 million (USD) per year,https://www.glassdoor.com/Salary/Barona-Casino-Salaries-E104020.htm,5001 to 10000 employees,Company - Private,www.barona.com
"https://www.glassdoor.com/Benefits/Virgin-Galactic-US-Benefits-EI_IE486741.0,15_IL.16,18_IN1.htm",,2004,"Mojave, CA",Aerospace & Defense,Virgin Galactic,,"https://www.glassdoor.com/Overview/Working-at-Virgin-Galactic-EI_IE486741.11,26.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Virgin-Galactic-Salaries-E486741.htm,51 to 200 employees,Company - Private,www.virgingalactic.com
"https://www.glassdoor.com/Benefits/Kaweah-Delta-Health-Care-District-US-Benefits-EI_IE121942.0,33_IL.34,36_IN1.htm",Unknown,1961,"Visalia, CA",Health Care Services & Hospitals,Kaweah Delta Health Care District,,"https://www.glassdoor.com/Overview/Working-at-Kaweah-Delta-Health-Care-District-EI_IE121942.11,44.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Kaweah-Delta-Health-Care-District-Salaries-E121942.htm,1001 to 5000 employees,Hospital,www.kaweahdelta.org
"https://www.glassdoor.com/Benefits/Elan-Pharmaceuticals-US-Benefits-EI_IE38583.0,20_IL.21,23_IN1.htm",Teva Pharmaceuticals,1887,"Dublin, Co. Dublin (Ireland)",Biotech & Pharmaceuticals,Elan Pharmaceuticals,,"https://www.glassdoor.com/Overview/Working-at-Elan-Pharmaceuticals-EI_IE38583.11,31.htm",Perrigo,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Elan-Pharmaceuticals-Salaries-E38583.htm,5001 to 10000 employees,Subsidiary or Business Segment,www.perrigo.com
"https://www.glassdoor.com/Benefits/Pinger-US-Benefits-EI_IE598172.0,6_IL.7,9_IN1.htm",Unknown,Unknown,"San Jose, CA",Computer Hardware & Software,Pinger,,"https://www.glassdoor.com/Overview/Working-at-Pinger-EI_IE598172.11,17.htm",,$25 to $50 million (USD) per year,https://www.glassdoor.com/Salary/Pinger-Salaries-E598172.htm,51 to 200 employees,Company - Private,www.pinger.com
"https://www.glassdoor.com/Benefits/Hallmark-Labs-US-Benefits-EI_IE741856.0,13_IL.14,16_IN1.htm",,2007,"Santa Monica, CA",Computer Hardware & Software,Hallmark Labs,,"https://www.glassdoor.com/Overview/Working-at-Hallmark-Labs-EI_IE741856.11,24.htm",Hallmark,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/Hallmark-Labs-Salaries-E741856.htm,51 to 200 employees,Subsidiary or Business Segment,www.hallmarklabs.com
"https://www.glassdoor.com/Benefits/ReadyTech-US-Benefits-EI_IE394484.0,9_IL.10,12_IN1.htm","Skytap, Hatsize Learning Corporation, CloudShare",1993,"Oakland, CA",IT Services,ReadyTech,,"https://www.glassdoor.com/Overview/Working-at-ReadyTech-EI_IE394484.11,20.htm",,$5 to $10 million (USD) per year,https://www.glassdoor.com/Salary/ReadyTech-Salaries-E394484.htm,1 to 50 employees,Company - Private,www.readytech.com
"https://www.glassdoor.com/Benefits/Passages-Malibu-US-Benefits-EI_IE453198.0,15_IL.16,18_IN1.htm",Unknown,2001,"Malibu, CA",Health Care Services & Hospitals,Passages Malibu,,"https://www.glassdoor.com/Overview/Working-at-Passages-Malibu-EI_IE453198.11,26.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Passages-Malibu-Salaries-E453198.htm,51 to 200 employees,Company - Private,www.passagesmalibu.com
"https://www.glassdoor.com/Benefits/Sovereign-Lending-Group-US-Benefits-EI_IE722610.0,23_IL.24,26_IN1.htm",,2005,"Costa Mesa, CA",Lending,Sovereign Lending Group,,"https://www.glassdoor.com/Overview/Working-at-Sovereign-Lending-Group-EI_IE722610.11,34.htm",,$25 to $50 million (USD) per year,https://www.glassdoor.com/Salary/Sovereign-Lending-Group-Salaries-E722610.htm,51 to 200 employees,Company - Private,www.slgmortgage.com
"https://www.glassdoor.com/Benefits/ClickAway-US-Benefits-EI_IE115830.0,9_IL.10,12_IN1.htm",Geek Squad,2002,"Campbell, CA",IT Services,ClickAway,,"https://www.glassdoor.com/Overview/Working-at-ClickAway-EI_IE115830.11,20.htm",,$5 to $10 million (USD) per year,https://www.glassdoor.com/Salary/ClickAway-Salaries-E115830.htm,1 to 50 employees,Company - Private,www.clickaway.com
"https://www.glassdoor.com/Benefits/Adicio-US-Benefits-EI_IE147613.0,6_IL.7,9_IN1.htm",Unknown,1997,"Carlsbad, CA",Computer Hardware & Software,Adicio,,"https://www.glassdoor.com/Overview/Working-at-Adicio-EI_IE147613.11,17.htm",,$10 to $25 million (USD) per year,https://www.glassdoor.com/Salary/Adicio-Salaries-E147613.htm,1 to 50 employees,Company - Private,www.adicio.com
"https://www.glassdoor.com/Benefits/Valley-Healthcare-Staffing-US-Benefits-EI_IE493152.0,26_IL.27,29_IN1.htm","Aya Healthcare, FlexCare Medical Staffing, AMN Healthcare",2002,"Sacramento, CA",Staffing & Outsourcing,Valley Healthcare Staffing,,"https://www.glassdoor.com/Overview/Working-at-Valley-Healthcare-Staffing-EI_IE493152.11,37.htm",,$25 to $50 million (USD) per year,https://www.glassdoor.com/Salary/Valley-Healthcare-Staffing-Salaries-E493152.htm,201 to 500 employees,Company - Private,www.valleyrocks.com
"https://www.glassdoor.com/Benefits/220-Marketing-Group-US-Benefits-EI_IE351526.0,19_IL.20,22_IN1.htm",,2006,"San Diego, CA",Advertising & Marketing,220 Marketing Group,,"https://www.glassdoor.com/Overview/Working-at-220-Marketing-Group-EI_IE351526.11,30.htm",,$1 to $5 million (USD) per year,https://www.glassdoor.com/Salary/220-Marketing-Group-Salaries-E351526.htm,1 to 50 employees,Company - Private,www.220marketing.com
"https://www.glassdoor.com/Benefits/Keas-US-Benefits-EI_IE302916.0,4_IL.5,7_IN1.htm",Unknown,2008,"San Francisco, CA",Health Care Services & Hospitals,Keas,,"https://www.glassdoor.com/Overview/Working-at-Keas-EI_IE302916.11,15.htm",,$5 to $10 million (USD) per year,https://www.glassdoor.com/Salary/Keas-Salaries-E302916.htm,1 to 50 employees,Company - Private,www.keas.com
"https://www.glassdoor.com/Benefits/Dynamic-Edge-Consulting-US-Benefits-EI_IE769737.0,23_IL.24,26_IN1.htm",,2013,"Carson, CA",Consulting,Dynamic Edge Consulting,,"https://www.glassdoor.com/Overview/Working-at-Dynamic-Edge-Consulting-EI_IE769737.11,34.htm",,$1 to $5 million (USD) per year,https://www.glassdoor.com/Salary/Dynamic-Edge-Consulting-Salaries-E769737.htm,1 to 50 employees,Company - Private,www.dynamicedgeconsultinginc.com
"https://www.glassdoor.com/Benefits/Compex-Legal-Services-US-Benefits-EI_IE136455.0,21_IL.22,24_IN1.htm",,1974,"Torrance, CA",Legal,Compex Legal Services,,"https://www.glassdoor.com/Overview/Working-at-Compex-Legal-Services-EI_IE136455.11,32.htm",,$50 to $100 million (USD) per year,https://www.glassdoor.com/Salary/Compex-Legal-Services-Salaries-E136455.htm,201 to 500 employees,Company - Private,www.compexlegal.com
"https://www.glassdoor.com/Benefits/Copper-US-Benefits-EI_IE1024075.0,6_IL.7,9_IN1.htm","Salesforce, Base CRM, SugarCRM",2011,"San Francisco, CA",Enterprise Software & Network Solutions,Copper,,"https://www.glassdoor.com/Overview/Working-at-Copper-EI_IE1024075.11,17.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Copper-Salaries-E1024075.htm,51 to 200 employees,Company - Private,www.copper.com
"https://www.glassdoor.com/Benefits/Momentum-Advertising-US-Benefits-EI_IE860544.0,20_IL.21,23_IN1.htm","AT&T, Sprint",2007,"Gold River, CA",Advertising & Marketing,Momentum Advertising,,"https://www.glassdoor.com/Overview/Working-at-Momentum-Advertising-EI_IE860544.11,31.htm",,$1 to $5 million (USD) per year,https://www.glassdoor.com/Salary/Momentum-Advertising-Salaries-E860544.htm,1 to 50 employees,Company - Private,www.momentumadinc.com
"https://www.glassdoor.com/Benefits/High-Definition-Solar-US-Benefits-EI_IE726013.0,21_IL.22,24_IN1.htm",Unknown,Unknown,"Concord, CA",Construction,High Definition Solar,,"https://www.glassdoor.com/Overview/Working-at-High-Definition-Solar-EI_IE726013.11,32.htm",,Unknown / Non-Applicable per year,https://www.glassdoor.com/Salary/High-Definition-Solar-Salaries-E726013.htm,51 to 200 employees,Company - Private,www.highdefinitionsolar.com
"https://www.glassdoor.com/Benefits/Ogilvy-US-Benefits-EI_IE13661.0,6_IL.7,9_IN1.htm",,1947,"New York, NY",Advertising & Marketing,Ogilvy,,"https://www.glassdoor.com/Overview/Working-at-Ogilvy-EI_IE13661.11,17.htm",,$500 million to $1 billion (USD) per year,https://www.glassdoor.com/Salary/Ogilvy-Salaries-E13661.htm,10000+ employees,Subsidiary or Business Segment,www.ogilvy.com
"https://www.glassdoor.com/Benefits/Ipsos-US-Benefits-EI_IE13063.0,5_IL.6,8_IN1.htm",Unknown,1975,Paris (France),Consulting,Ipsos,,"https://www.glassdoor.com/Overview/Working-at-Ipsos-EI_IE13063.11,16.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Ipsos-Salaries-E13063.htm,10000+ employees,Company - Public (IPS),www.ipsos.com
"https://www.glassdoor.com/Benefits/rue21-US-Benefits-EI_IE34422.0,5_IL.6,8_IN1.htm",Unknown,1976,"Warrendale, PA","Department, Clothing, & Shoe Stores",rue21,,"https://www.glassdoor.com/Overview/Working-at-rue21-EI_IE34422.11,16.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/rue21-Salaries-E34422.htm,10000+ employees,Company - Private,www.rue21.com
"https://www.glassdoor.com/Benefits/Hibu-US-Benefits-EI_IE7640.0,4_IL.5,7_IN1.htm",,1930,"East Meadow, NY",Advertising & Marketing,Hibu,,"https://www.glassdoor.com/Overview/Working-at-Hibu-EI_IE7640.11,15.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Hibu-Salaries-E7640.htm,1001 to 5000 employees,Company - Private,www.hibu.com
"https://www.glassdoor.com/Benefits/Schneider-US-Benefits-EI_IE2969.0,9_IL.10,12_IN1.htm","J.B. Hunt, Swift Transportation, Crete Carrier",1935,"Green Bay, WI",Transportation Management,Schneider,,"https://www.glassdoor.com/Overview/Working-at-Schneider-EI_IE2969.11,20.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/Schneider-Salaries-E2969.htm,10000+ employees,Company - Public (SNDR),www.schneiderjobs.com
"https://www.glassdoor.com/Benefits/Ricoh-US-Benefits-EI_IE3773.0,5_IL.6,8_IN1.htm",Unknown,1936,Tokyo (Japan),Computer Hardware & Software,Ricoh,,"https://www.glassdoor.com/Overview/Working-at-Ricoh-EI_IE3773.11,16.htm",,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/Ricoh-Salaries-E3773.htm,10000+ employees,Company - Public (RICOY),www.ricoh.com
"https://www.glassdoor.com/Benefits/Education-Management-Corporation-US-Benefits-EI_IE6305.0,32_IL.33,35_IN1.htm",Unknown,1962,"Pittsburgh, PA",Colleges & Universities,Education Management Corporation,,"https://www.glassdoor.com/Overview/Working-at-Education-Management-Corporation-EI_IE6305.11,43.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/Education-Management-Corporation-Salaries-E6305.htm,10000+ employees,Company - Public (EDMC),www.edmc.edu
"https://www.glassdoor.com/Benefits/FTI-Consulting-US-Benefits-EI_IE6069.0,14_IL.15,17_IN1.htm",,1982,"Washington, DC",Consulting,FTI Consulting,,"https://www.glassdoor.com/Overview/Working-at-FTI-Consulting-EI_IE6069.11,25.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/FTI-Consulting-Salaries-E6069.htm,1001 to 5000 employees,Company - Public (FCN),www.fticonsulting.com
"https://www.glassdoor.com/Benefits/Navigant-US-Benefits-EI_IE6236.0,8_IL.9,11_IN1.htm",,1996,"Chicago, IL",Consulting,Navigant,,"https://www.glassdoor.com/Overview/Working-at-Navigant-EI_IE6236.11,19.htm",,$500 million to $1 billion (USD) per year,https://www.glassdoor.com/Salary/Navigant-Salaries-E6236.htm,5001 to 10000 employees,Company - Public (NCI),www.navigant.com
"https://www.glassdoor.com/Benefits/Brink-s-Incorporated-US-Benefits-EI_IE8230.0,20_IL.21,23_IN1.htm",,1859,"Richmond, VA",Security Services,"Brink's, Incorporated",,"https://www.glassdoor.com/Overview/Working-at-Brink-s-Incorporated-EI_IE8230.11,31.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/Brink-s-Incorporated-Salaries-E8230.htm,5001 to 10000 employees,Company - Public (BCO),www.brinks.com
"https://www.glassdoor.com/Benefits/AllSaints-Retail-US-Benefits-EI_IE439356.0,16_IL.17,19_IN1.htm",Unknown,1994,"London, England (UK)","Department, Clothing, & Shoe Stores",AllSaints Retail,,"https://www.glassdoor.com/Overview/Working-at-AllSaints-Retail-EI_IE439356.11,27.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/AllSaints-Retail-Salaries-E439356.htm,1001 to 5000 employees,Company - Private,www.allsaints.com
"https://www.glassdoor.com/Benefits/Clean-Harbors-US-Benefits-EI_IE1269.0,13_IL.14,16_IN1.htm",,1980,"Norwell, MA",Trucking,Clean Harbors,,"https://www.glassdoor.com/Overview/Working-at-Clean-Harbors-EI_IE1269.11,24.htm",,$2 to $5 billion (USD) per year,https://www.glassdoor.com/Salary/Clean-Harbors-Salaries-E1269.htm,10000+ employees,Company - Public (CLH),www.cleanharbors.com
"https://www.glassdoor.com/Benefits/AmTrust-Financial-US-Benefits-EI_IE43248.0,17_IL.18,20_IN1.htm",,1998,"New York, NY",Insurance Carriers,AmTrust Financial,,"https://www.glassdoor.com/Overview/Working-at-AmTrust-Financial-EI_IE43248.11,28.htm",,$5 to $10 billion (USD) per year,https://www.glassdoor.com/Salary/AmTrust-Financial-Salaries-E43248.htm,5001 to 10000 employees,Company - Private,www.amtrustfinancial.com
"https://www.glassdoor.com/Benefits/La-Z-Boy-US-Benefits-EI_IE391.0,8_IL.9,11_IN1.htm",Unknown,1927,"Monroe, MI",Consumer Products Manufacturing,La-Z-Boy,,"https://www.glassdoor.com/Overview/Working-at-La-Z-Boy-EI_IE391.11,19.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/La-Z-Boy-Salaries-E391.htm,5001 to 10000 employees,Company - Public (LZB),www.la-z-boy.com
"https://www.glassdoor.com/Benefits/Ruth-s-Chris-Steak-House-US-Benefits-EI_IE242449.0,24_IL.25,27_IN1.htm","The Capital Grille, Fleming's Prime Steakhouse",1965,"Winter Park, FL",Upscale Restaurants,Ruth's Chris Steak House,,"https://www.glassdoor.com/Overview/Working-at-Ruth-s-Chris-Steak-House-EI_IE242449.11,35.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Ruth-s-Chris-Steak-House-Salaries-E242449.htm,1001 to 5000 employees,Company - Public (RUTH),www.ruthschris.com
"https://www.glassdoor.com/Benefits/iProspect-US-Benefits-EI_IE142001.0,9_IL.10,12_IN1.htm",,1996,"Boston, MA",Advertising & Marketing,iProspect,,"https://www.glassdoor.com/Overview/Working-at-iProspect-EI_IE142001.11,20.htm",Dentsu Aegis Network,$10 to $25 million (USD) per year,https://www.glassdoor.com/Salary/iProspect-Salaries-E142001.htm,1001 to 5000 employees,Company - Public,www.iprospect.com
"https://www.glassdoor.com/Benefits/SP-US-Benefits-EI_IE807753.0,2_IL.3,5_IN1.htm",Unknown,1929,"Chicago, IL",Parking Lots & Garages,SP+,,"https://www.glassdoor.com/Overview/Working-at-SP-EI_IE807753.11,13.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/SP-Salaries-E807753.htm,10000+ employees,Company - Public (SP),www.spplus.com
"https://www.glassdoor.com/Benefits/Aimco-Apartment-Homes-US-Benefits-EI_IE24024.0,21_IL.22,24_IN1.htm",,1994,"Denver, CO",Real Estate,Aimco Apartment Homes,,"https://www.glassdoor.com/Overview/Working-at-Aimco-Apartment-Homes-EI_IE24024.11,32.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Aimco-Apartment-Homes-Salaries-E24024.htm,1001 to 5000 employees,Company - Public (AIV),www.aimco.com
"https://www.glassdoor.com/Benefits/eTeam-US-Benefits-EI_IE259388.0,5_IL.6,8_IN1.htm","Artech Information Systems, Mindlance, Tech Mahindra",1999,"South Plainfield, NJ",Staffing & Outsourcing,eTeam,,"https://www.glassdoor.com/Overview/Working-at-eTeam-EI_IE259388.11,16.htm",,$50 to $100 million (USD) per year,https://www.glassdoor.com/Salary/eTeam-Salaries-E259388.htm,51 to 200 employees,Company - Private,www.eteaminc.com
"https://www.glassdoor.com/Benefits/Cogent-Communications-US-Benefits-EI_IE11780.0,21_IL.22,24_IN1.htm","Level 3 Communications, Verizon, XO Communications",1999,"Washington, DC",Internet,Cogent Communications,,"https://www.glassdoor.com/Overview/Working-at-Cogent-Communications-EI_IE11780.11,32.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Cogent-Communications-Salaries-E11780.htm,501 to 1000 employees,Company - Public (CCOI),www.cogentco.com
"https://www.glassdoor.com/Benefits/Exilant-Technologies-US-Benefits-EI_IE472191.0,20_IL.21,23_IN1.htm",Unknown,Unknown,"Cupertino, CA",Unknown,Exilant Technologies,,"https://www.glassdoor.com/Overview/Working-at-Exilant-Technologies-EI_IE472191.11,31.htm",,Less than $1 million (USD) per year,https://www.glassdoor.com/Salary/Exilant-Technologies-Salaries-E472191.htm,1 to 50 employees,Company - Private,www.exilant.com
"https://www.glassdoor.com/Benefits/Nickelodeon-US-Benefits-EI_IE23136.0,11_IL.12,14_IN1.htm",Unknown,Unknown,"New York, NY",TV Broadcast & Cable Networks,Nickelodeon,,"https://www.glassdoor.com/Overview/Working-at-Nickelodeon-EI_IE23136.11,22.htm",Viacom,$1 to $5 million (USD) per year,https://www.glassdoor.com/Salary/Nickelodeon-Salaries-E23136.htm,51 to 200 employees,Subsidiary or Business Segment,www.nick.com
"https://www.glassdoor.com/Benefits/Bracket-US-Benefits-EI_IE425363.0,7_IL.8,10_IN1.htm",,2013,"Wayne, PA",Biotech & Pharmaceuticals,Bracket,,"https://www.glassdoor.com/Overview/Working-at-Bracket-EI_IE425363.11,18.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Bracket-Salaries-E425363.htm,501 to 1000 employees,Company - Private,www.bracketglobal.com
"https://www.glassdoor.com/Benefits/Patagonia-US-Benefits-EI_IE5474.0,9_IL.10,12_IN1.htm","The North Face, Arc'teryx",1987,"Ventura, CA",Sporting Goods Stores,Patagonia,,"https://www.glassdoor.com/Overview/Working-at-Patagonia-EI_IE5474.11,20.htm",,$500 million to $1 billion (USD) per year,https://www.glassdoor.com/Salary/Patagonia-Salaries-E5474.htm,1001 to 5000 employees,Company - Private,www.patagonia.com
"https://www.glassdoor.com/Benefits/GT-Nexus-US-Benefits-EI_IE257480.0,8_IL.9,11_IN1.htm",Unknown,1998,"Oakland, CA",Computer Hardware & Software,GT Nexus,,"https://www.glassdoor.com/Overview/Working-at-GT-Nexus-EI_IE257480.11,19.htm",Infor,$50 to $100 million (USD) per year,https://www.glassdoor.com/Salary/GT-Nexus-Salaries-E257480.htm,501 to 1000 employees,Company - Private,www.gtnexus.com
"https://www.glassdoor.com/Benefits/MegaPath-US-Benefits-EI_IE11810.0,8_IL.9,11_IN1.htm",Unknown,1996,"Pleasanton, CA",Telecommunications Services,MegaPath,,"https://www.glassdoor.com/Overview/Working-at-MegaPath-EI_IE11810.11,19.htm",,$50 to $100 million (USD) per year,https://www.glassdoor.com/Salary/MegaPath-Salaries-E11810.htm,201 to 500 employees,Company - Private,www.megapath.com
"https://www.glassdoor.com/Benefits/Kiewit-Infrastructure-West-US-Benefits-EI_IE428626.0,26_IL.27,29_IN1.htm",Unknown,Unknown,"Omaha, NE",Construction,Kiewit Infrastructure West,,"https://www.glassdoor.com/Overview/Working-at-Kiewit-Infrastructure-West-EI_IE428626.11,37.htm",Kiewit Corporation,$10+ billion (USD) per year,https://www.glassdoor.com/Salary/Kiewit-Infrastructure-West-Salaries-E428626.htm,10000+ employees,Subsidiary or Business Segment,www.kiewit.com
"https://www.glassdoor.com/Benefits/Macerich-US-Benefits-EI_IE3939.0,8_IL.9,11_IN1.htm",Unknown,1976,"Santa Monica, CA",Real Estate,Macerich,,"https://www.glassdoor.com/Overview/Working-at-Macerich-EI_IE3939.11,19.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Macerich-Salaries-E3939.htm,501 to 1000 employees,Company - Public (MAC),www.macerich.com
"https://www.glassdoor.com/Benefits/Ascent-Services-Group-US-Benefits-EI_IE244708.0,21_IL.22,24_IN1.htm",Unknown,2000,"Concord, CA",Staffing & Outsourcing,Ascent Services Group,,"https://www.glassdoor.com/Overview/Working-at-Ascent-Services-Group-EI_IE244708.11,32.htm",,$100 to $500 million (USD) per year,https://www.glassdoor.com/Salary/Ascent-Services-Group-Salaries-E244708.htm,1001 to 5000 employees,Company - Private,www.ascentsg.com
"https://www.glassdoor.com/Benefits/Longs-Drug-US-Benefits-EI_IE410.0,10_IL.11,13_IN1.htm",Unknown,1938,"Woonsocket, RI",Drug & Health Stores,Longs Drug,,"https://www.glassdoor.com/Overview/Working-at-Longs-Drug-EI_IE410.11,21.htm",,$1 to $2 billion (USD) per year,https://www.glassdoor.com/Salary/Longs-Drug-Salaries-E410.htm,10000+ employees,Company - Public,www.longs.com
"https://www.glassdoor.com/Benefits/Professional-Security-Consultants-US-Benefits-EI_IE136650.0,33_IL.34,36_IN1.htm",Unknown,1985,"Los Angeles, CA",Security Services,Professional Security Consultants,,"https://www.glassdoor.com/Overview/Working-at-Professional-Security-Consultants-EI_IE136650.11,44.htm",,$50 to $100 million (USD) per year,https://www.glassdoor.com/Salary/Professional-Security-Consultants-Salaries-E136650.htm,1001 to 5000 employees,Company - Private,www.pscsite.com
"https://www.glassdoor.com/Benefits/Embarcadero-Technologies-US-Benefits-EI_IE9119.0,24_IL.25,27_IN1.htm","CA Technologies, SAP, Quest Software",1993,"Austin, TX",Computer Hardware & Software,Embarcadero Technologies,,"https://www.glassdoor.com/Overview/Working-at-Embarcadero-Technologies-EI_IE9119.11,35.htm",,$50 to $100 million (USD) per year,https://www.glassdoor.com/Salary/Embarcadero-Technologies-Salaries-E9119.htm,201 to 500 employees,Company - Private,www.embarcadero.com
"https://www.glassdoor.com/Benefits/Datameer-US-Benefits-EI_IE467983.0,8_IL.9,11_IN1.htm","Platfora, Trifacta, Alteryx",2009,"San Francisco, CA",Enterprise Software & Network Solutions,Datameer,,"https://www.glassdoor.com/Overview/Working-at-Datameer-EI_IE467983.11,19.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/Datameer-Salaries-E467983.htm,51 to 200 employees,Company - Private,www.datameer.com
"https://www.glassdoor.com/Benefits/Pathway-Genomics-US-Benefits-EI_IE414444.0,16_IL.17,19_IN1.htm","DNAFit, 23andMe, Helix",2008,"San Diego, CA",Biotech & Pharmaceuticals,Pathway Genomics,,"https://www.glassdoor.com/Overview/Working-at-Pathway-Genomics-EI_IE414444.11,27.htm",,$10 to $25 million (USD) per year,https://www.glassdoor.com/Salary/Pathway-Genomics-Salaries-E414444.htm,51 to 200 employees,Company - Private,www.pathway.com
"https://www.glassdoor.com/Benefits/SusieCakes-US-Benefits-EI_IE339546.0,10_IL.11,13_IN1.htm",,2006,"Santa Monica, CA",Upscale Restaurants,SusieCakes,,"https://www.glassdoor.com/Overview/Working-at-SusieCakes-EI_IE339546.11,21.htm",,Unknown / Non-Applicable,https://www.glassdoor.com/Salary/SusieCakes-Salaries-E339546.htm,501 to 1000 employees,Company - Private,www.susiecakes.com/careers
"https://www.glassdoor.com/Benefits/Evolve-Media-LLC-US-Benefits-EI_IE745299.0,16_IL.17,19_IN1.htm","Mode Media, SAY Media",1999,"Los Angeles, CA",Publishing,Evolve Media LLC,,"https://www.glassdoor.com/Overview/Working-at-Evolve-Media-LLC-EI_IE745299.11,27.htm",,$25 to $50 million (USD) per year,https://www.glassdoor.com/Salary/Evolve-Media-LLC-Salaries-E745299.htm,201 to 500 employees,Company - Private,www.evolvemediallc.com
"https://www.glassdoor.com/Benefits/Gen-Korean-BBQ-US-Benefits-EI_IE999124.0,14_IL.15,17_IN1.htm",Unknown,Unknown,"Alhambra, CA",Unknown,Gen Korean BBQ,,"https://www.glassdoor.com/Overview/Working-at-Gen-Korean-BBQ-EI_IE999124.11,25.htm",,Unknown / Non-Applicable per year,https://www.glassdoor.com/Salary/Gen-Korean-BBQ-Salaries-E999124.htm,501 to 1000 employees,Franchise,www.genkoreanbbq.com
"https://www.glassdoor.com/Benefits/Simply-Hired-US-Benefits-EI_IE263549.0,12_IL.13,15_IN1.htm","Glassdoor, LinkedIn, Monster Worldwide",Unknown,"Sunnyvale, CA",Computer Hardware & Software,Simply Hired,,"https://www.glassdoor.com/Overview/Working-at-Simply-Hired-EI_IE263549.11,23.htm",,$1 to $5 million (USD) per year,https://www.glassdoor.com/Salary/Simply-Hired-Salaries-E263549.htm,1 to 50 employees,Unknown,www.nowebsite.com
"https://www.glassdoor.com/Benefits/En-Pointe-Technologies-US-Benefits-EI_IE5951.0,22_IL.23,25_IN1.htm",SHI International,1993,"Gardena, CA",IT Services,En Pointe Technologies,,"https://www.glassdoor.com/Overview/Working-at-En-Pointe-Technologies-EI_IE5951.11,33.htm",,$50 to $100 million (USD) per year,https://www.glassdoor.com/Salary/En-Pointe-Technologies-Salaries-E5951.htm,51 to 200 employees,Company - Private,www.enpointe.com
